finance_id ,basic_salary,tax_id,account_number,staff_id,allowances,bank_name
FIN-20307,12663,GHA-6132782256-5,2829738224,19308,881,Stanbic Bank Ghana
FIN-20308,2587,GHA-6298361079-1,6001982927458,19309,1232,Stanbic Bank Ghana
FIN-20309,9815,GHA-9731619778-5,2416551284807,19310,667,Absa Bank Ghana
FIN-20310,8745,GHA-8863995351-0,6386395011095,19311,2861,Access Bank Ghana
FIN-20311,8135,GHA-1357958317-7,22599208367,19312,2736,UBA Ghana
FIN-20312,7375,GHA-1176691221-9,7114570313832,19313,1245,Stanbic Bank Ghana
FIN-20313,4130,GHA-1236359767-9,9208842452,19314,1369,GCB Bank
FIN-20314,11216,GHA-7264058467-6,08379244491,19315,2292,UBA Ghana
FIN-20315,3295,GHA-0780526497-1,9823909966359,19316,1985,Stanbic Bank Ghana
FIN-20316,7417,GHA-1649536429-8,891129248727,19317,1031,Ecobank Ghana
FIN-20317,12877,GHA-6534884102-6,456184616317,19318,2050,Absa Bank Ghana
FIN-20318,14872,GHA-8394413954-7,127572170475,19319,1935,Ecobank Ghana
FIN-20319,13475,GHA-7032674536-1,34855531711,19320,1752,Ecobank Ghana
FIN-20320,14813,GHA-1165817997-5,1067101007579,19321,683,UBA Ghana
FIN-20321,14542,GHA-1934251448-4,8859087776050,19322,449,Access Bank Ghana
FIN-20322,6823,GHA-3532241879-6,2234000423,19323,1385,Fidelity Bank Ghana
FIN-20323,7912,GHA-7046563687-0,3958119293,19324,2864,First Atlantic Bank
FIN-20324,2646,GHA-6372853775-1,81227907063,19325,754,Republic Bank Ghana
FIN-20325,11882,GHA-4780567748-9,5533670387,19326,1726,Access Bank Ghana
FIN-20326,4744,GHA-7751223719-0,6854744060,19327,2013,Fidelity Bank Ghana
FIN-20327,3900,GHA-5234277188-8,9914264040931,19328,1857,Republic Bank Ghana
FIN-20328,4003,GHA-3931755743-0,7339438178,19329,2086,CalBank
FIN-20329,14149,GHA-3484952772-8,981751188518,19330,1976,First Atlantic Bank
FIN-20330,11433,GHA-0818672162-0,4058772659315,19331,1539,Absa Bank Ghana
FIN-20331,12258,GHA-7831866521-8,53899426492,19332,2466,First Atlantic Bank
FIN-20332,8497,GHA-2709933784-5,366642002840,19333,1359,First Atlantic Bank
FIN-20333,13428,GHA-6283746045-1,715179601743,19334,1787,Absa Bank Ghana
FIN-20334,7292,GHA-9393028906-2,467584675852,19335,471,Fidelity Bank Ghana
FIN-20335,8800,GHA-3553477326-4,8170954623,19336,766,First Atlantic Bank
FIN-20336,8461,GHA-6216426581-9,9712379463481,19337,1227,Stanbic Bank Ghana
FIN-20337,3503,GHA-5079711428-7,77814746364,19338,1351,Republic Bank Ghana
FIN-20338,3462,GHA-7281670380-6,25302334677,19339,2865,Fidelity Bank Ghana
FIN-20339,2771,GHA-2047524016-9,736007770712,19340,585,Stanbic Bank Ghana
FIN-20340,12522,GHA-9815030781-1,342154546341,19341,357,Access Bank Ghana
FIN-20341,12812,GHA-8895718226-0,4863053630230,19342,2102,UBA Ghana
FIN-20342,4765,GHA-1421018963-0,518856547929,19343,1075,Access Bank Ghana
FIN-20343,14437,GHA-7582255881-6,36234630025,19344,1197,Access Bank Ghana
FIN-20344,10375,GHA-3220413671-8,52934377539,19345,2401,Republic Bank Ghana
FIN-20345,5748,GHA-3339432399-6,6965098062,19346,788,UBA Ghana
FIN-20346,10139,GHA-3896026868-7,9801571393060,19347,2485,UBA Ghana
FIN-20347,10354,GHA-5723771666-9,38139400452,19348,2280,GCB Bank
FIN-20348,11375,GHA-7003725964-3,3110801884795,19349,963,Access Bank Ghana
FIN-20349,11699,GHA-5357989221-5,56408245489,19350,1248,GCB Bank
FIN-20350,13526,GHA-5846853530-3,8057919214,19351,2038,Stanbic Bank Ghana
FIN-20351,6323,GHA-4097802849-0,553375563821,19352,565,Absa Bank Ghana
FIN-20352,10102,GHA-0655753523-9,7975120663,19353,2287,GCB Bank
FIN-20353,6456,GHA-2933337492-3,53086732784,19354,2357,Absa Bank Ghana
FIN-20354,3616,GHA-1947329935-6,2323711481,19355,2257,Ecobank Ghana
FIN-20355,8292,GHA-6876085293-5,4679626895336,19356,703,Fidelity Bank Ghana
FIN-20356,3678,GHA-1571307420-4,4467777342,19357,540,Republic Bank Ghana
FIN-20357,11990,GHA-6873245888-2,0251619826,19358,2580,Access Bank Ghana
FIN-20358,14061,GHA-4310329100-4,67866386492,19359,1253,Fidelity Bank Ghana
FIN-20359,3151,GHA-6555661876-0,491203432035,19360,1814,Republic Bank Ghana
FIN-20360,6182,GHA-6880033592-6,8806383362528,19361,590,First Atlantic Bank
FIN-20361,2676,GHA-0969594932-2,732485297442,19362,1891,Fidelity Bank Ghana
FIN-20362,3186,GHA-5588846502-6,5474888612712,19363,825,Access Bank Ghana
FIN-20363,11872,GHA-4528185308-5,23040349479,19364,2408,Stanbic Bank Ghana
FIN-20364,3205,GHA-4828896027-6,7997780982,19365,551,Fidelity Bank Ghana
FIN-20365,2518,GHA-1083009090-2,008262599613,19366,442,Ecobank Ghana
FIN-20366,9084,GHA-8972412052-1,8023827318,19367,2051,Absa Bank Ghana
FIN-20367,10809,GHA-4839855553-4,291357673086,19368,2571,UBA Ghana
FIN-20368,11243,GHA-6040250499-3,24912477979,19369,867,Republic Bank Ghana
FIN-20369,4747,GHA-7125850134-5,9977838405360,19370,1404,Access Bank Ghana
FIN-20370,3743,GHA-5529493788-7,55225113480,19371,671,GCB Bank
FIN-20371,7230,GHA-6011754542-2,6327511266970,19372,725,CalBank
FIN-20372,12667,GHA-6829994303-4,588117041831,19373,633,CalBank
FIN-20373,2660,GHA-0197448426-2,6778203388379,19374,2559,CalBank
FIN-20374,3568,GHA-8740095598-5,4139939703,19375,2481,Fidelity Bank Ghana
FIN-20375,13343,GHA-1888689278-0,11605500952,19376,1369,CalBank
FIN-20376,14182,GHA-0411223027-3,3340983056042,19377,895,Republic Bank Ghana
FIN-20377,8855,GHA-2091564810-7,172346572191,19378,941,Access Bank Ghana
FIN-20378,13551,GHA-1987837359-4,1134066128,19379,1565,First Atlantic Bank
FIN-20379,10744,GHA-8983318082-4,1969747658820,19380,1282,Fidelity Bank Ghana
FIN-20380,9651,GHA-5595651136-0,0946638826383,19381,1198,Absa Bank Ghana
FIN-20381,2691,GHA-8927186749-9,85219759211,19382,2326,GCB Bank
FIN-20382,3154,GHA-1434753593-0,476432767299,19383,1493,GCB Bank
FIN-20383,11500,GHA-4166143746-7,814147727147,19384,801,UBA Ghana
FIN-20384,7666,GHA-3213114367-7,71739572525,19385,814,Republic Bank Ghana
FIN-20385,13835,GHA-8031586945-2,1342271697,19386,959,Stanbic Bank Ghana
FIN-20386,14043,GHA-7174832450-6,8139712172,19387,2824,CalBank
FIN-20387,9168,GHA-6162415781-6,7777738936,19388,1482,CalBank
FIN-20388,6500,GHA-6911567803-3,0990719073084,19389,2690,Republic Bank Ghana
FIN-20389,13944,GHA-1266147432-7,198085730879,19390,2203,CalBank
FIN-20390,11063,GHA-1427531317-6,7749622958,19391,1553,Fidelity Bank Ghana
FIN-20391,4739,GHA-0172590048-9,2194883854,19392,2870,Access Bank Ghana
FIN-20392,9149,GHA-1106337174-0,67119307274,19393,2558,Absa Bank Ghana
FIN-20393,8884,GHA-8467216969-3,20489044878,19394,2570,First Atlantic Bank
FIN-20394,7320,GHA-4986176798-6,052820405030,19395,2375,Access Bank Ghana
FIN-20395,7122,GHA-2124630025-8,625564602224,19396,1866,Absa Bank Ghana
FIN-20396,13351,GHA-1139418132-4,9077853827780,19397,2601,GCB Bank
FIN-20397,13887,GHA-1216492592-2,6206521074,19398,1382,First Atlantic Bank
FIN-20398,6552,GHA-3161548706-3,299108300167,19399,800,Access Bank Ghana
FIN-20399,13267,GHA-3800664684-4,400587052505,19400,1231,Ecobank Ghana
FIN-20400,11980,GHA-4725136928-5,1297800113,19401,513,Access Bank Ghana
FIN-20401,9934,GHA-2674599341-4,28281847843,19402,1505,Fidelity Bank Ghana
FIN-20402,13642,GHA-8629600737-4,386347284044,19403,597,UBA Ghana
FIN-20403,3718,GHA-7837776912-1,42417560140,19404,1716,Ecobank Ghana
FIN-20404,13882,GHA-4027494110-5,29769964649,19405,2679,Access Bank Ghana
FIN-20405,12698,GHA-8666191274-8,34873427700,19406,2514,Stanbic Bank Ghana
FIN-20406,8820,GHA-8796696646-9,3504883137042,19407,2933,Stanbic Bank Ghana
FIN-20407,10063,GHA-6729175868-3,09385258721,19408,1363,GCB Bank
FIN-20408,9468,GHA-0420758251-0,5983054259058,19409,1093,GCB Bank
FIN-20409,4737,GHA-0552401505-0,0539952826305,19410,548,GCB Bank
FIN-20410,3433,GHA-0367394452-4,3927464547,19411,1749,UBA Ghana
FIN-20411,3625,GHA-7821809358-6,8414042795,19412,659,CalBank
FIN-20412,13582,GHA-1433853905-8,3594758946572,19413,2327,Absa Bank Ghana
FIN-20413,8951,GHA-9735252547-2,01627513977,19414,2975,Stanbic Bank Ghana
FIN-20414,14739,GHA-7961983632-8,787467688800,19415,986,UBA Ghana
FIN-20415,9201,GHA-1879163774-0,0854371026273,19416,2841,Ecobank Ghana
FIN-20416,14873,GHA-7520747570-1,7853760422469,19417,866,Stanbic Bank Ghana
FIN-20417,12530,GHA-2403110158-2,1619048194,19418,2120,Ecobank Ghana
FIN-20418,8885,GHA-7246222789-4,414834001255,19419,1988,Stanbic Bank Ghana
FIN-20419,12507,GHA-9987073044-5,52101133350,19420,1728,CalBank
FIN-20420,14488,GHA-5314060143-6,9880983540809,19421,854,GCB Bank
FIN-20421,9441,GHA-6203284827-3,690598179397,19422,1701,Ecobank Ghana
FIN-20422,13418,GHA-2329254880-5,45505893528,19423,1214,CalBank
FIN-20423,6156,GHA-4183466329-7,2176071731244,19424,2117,GCB Bank
FIN-20424,4329,GHA-6973364083-3,418166642584,19425,973,UBA Ghana
FIN-20425,3099,GHA-5900261999-7,57307477815,19426,1659,Fidelity Bank Ghana
FIN-20426,14105,GHA-4893633567-4,6351070852866,19427,947,First Atlantic Bank
FIN-20427,6250,GHA-7220400669-7,73978607254,19428,2344,Absa Bank Ghana
FIN-20428,6954,GHA-0721226969-9,6736667520,19429,1322,Republic Bank Ghana
FIN-20429,14185,GHA-3020073041-0,192880183947,19430,1663,Absa Bank Ghana
FIN-20430,12923,GHA-1120406311-8,922846677290,19431,2488,GCB Bank
FIN-20431,6472,GHA-4955255267-9,53883216811,19432,942,Fidelity Bank Ghana
FIN-20432,14570,GHA-3501413974-3,116786337427,19433,2295,CalBank
FIN-20433,6290,GHA-8847449755-4,764137314282,19434,1420,GCB Bank
FIN-20434,12649,GHA-6801587182-7,2424505355,19435,2709,Absa Bank Ghana
FIN-20435,10418,GHA-3737212617-6,4118317562082,19436,652,Stanbic Bank Ghana
FIN-20436,8639,GHA-7958650598-6,618216885607,19437,860,Fidelity Bank Ghana
FIN-20437,5594,GHA-0540473146-4,5545767575,19438,2556,CalBank
FIN-20438,10382,GHA-6675566262-4,7762053616,19439,598,UBA Ghana
FIN-20439,6610,GHA-5955847145-0,5644129961759,19440,2032,CalBank
FIN-20440,13372,GHA-5043831005-2,97970652530,19441,2727,Stanbic Bank Ghana
FIN-20441,6830,GHA-9539247294-8,963694140615,19442,1765,GCB Bank
FIN-20442,10598,GHA-4320839093-9,23142576689,19443,2235,Absa Bank Ghana
FIN-20443,10723,GHA-5341025171-3,181071379268,19444,2113,First Atlantic Bank
FIN-20444,6999,GHA-3843792838-6,7181377891,19445,890,GCB Bank
FIN-20445,3002,GHA-7116860402-6,5333026108,19446,2684,Absa Bank Ghana
FIN-20446,14268,GHA-6731524001-7,2845335184073,19447,1370,First Atlantic Bank
FIN-20447,14470,GHA-2056588475-8,091244290801,19448,2196,Fidelity Bank Ghana
FIN-20448,12849,GHA-1341747347-7,943744972646,19449,561,Stanbic Bank Ghana
FIN-20449,14570,GHA-1249292901-5,405949716650,19450,1017,GCB Bank
FIN-20450,11690,GHA-3358026990-4,217271399089,19451,828,GCB Bank
FIN-20451,9605,GHA-2237073680-7,005862848283,19452,496,Stanbic Bank Ghana
FIN-20452,9694,GHA-2852247499-3,384261429035,19453,1885,Republic Bank Ghana
FIN-20453,14490,GHA-1584804833-2,74896415793,19454,2129,Stanbic Bank Ghana
FIN-20454,8242,GHA-8230891555-6,55069086846,19455,1728,First Atlantic Bank
FIN-20455,7529,GHA-4437711149-8,3923197693778,19456,1161,Fidelity Bank Ghana
FIN-20456,7772,GHA-1579681039-5,5272773430252,19457,2765,Fidelity Bank Ghana
FIN-20457,8731,GHA-1093979582-0,13971330855,19458,2830,Fidelity Bank Ghana
FIN-20458,11414,GHA-7440173295-0,935682998509,19459,558,Republic Bank Ghana
FIN-20459,12711,GHA-3540130334-6,76812600680,19460,916,UBA Ghana
FIN-20460,13936,GHA-2959798216-4,13294756364,19461,542,Republic Bank Ghana
FIN-20461,12142,GHA-3456713894-5,15658897204,19462,2449,Stanbic Bank Ghana
FIN-20462,7932,GHA-7384058342-5,57418102483,19463,2469,Access Bank Ghana
FIN-20463,6426,GHA-2302056906-5,260300456728,19464,2994,UBA Ghana
FIN-20464,10480,GHA-0026608057-5,09514369874,19465,2616,Ecobank Ghana
FIN-20465,3098,GHA-8915065197-5,5644392409291,19466,407,Fidelity Bank Ghana
FIN-20466,12955,GHA-7954048963-3,2696245499,19467,2111,UBA Ghana
FIN-20467,9079,GHA-8525121621-7,6149677220504,19468,370,Ecobank Ghana
FIN-20468,7884,GHA-1987814663-6,7030307313840,19469,2926,CalBank
FIN-20469,9431,GHA-7168937332-0,625831202337,19470,980,First Atlantic Bank
FIN-20470,13605,GHA-4090723878-3,1161878288,19471,2498,CalBank
FIN-20471,11819,GHA-7907380594-5,3347030784,19472,1351,Stanbic Bank Ghana
FIN-20472,10257,GHA-1598699356-0,48030486137,19473,2939,UBA Ghana
FIN-20473,11288,GHA-7633934141-1,788809736246,19474,931,Access Bank Ghana
FIN-20474,11390,GHA-8616754512-0,0283862804619,19475,2529,Republic Bank Ghana
FIN-20475,10607,GHA-2904309532-0,393206228428,19476,630,UBA Ghana
FIN-20476,12449,GHA-5697062226-4,99640523716,19477,2023,Stanbic Bank Ghana
FIN-20477,3149,GHA-4636038619-6,2528058462935,19478,1281,Access Bank Ghana
FIN-20478,3310,GHA-8851953478-6,537994164223,19479,303,Republic Bank Ghana
FIN-20479,8653,GHA-3813131089-7,5729983895,19480,1855,GCB Bank
FIN-20480,2773,GHA-0862767241-5,757089846690,19481,1847,Stanbic Bank Ghana
FIN-20481,2922,GHA-1004625013-0,66637742791,19482,546,Absa Bank Ghana
FIN-20482,8435,GHA-5975379043-6,8617984548,19483,1286,Access Bank Ghana
FIN-20483,12870,GHA-7251617073-6,5074687429,19484,337,GCB Bank
FIN-20484,11786,GHA-2388495628-5,1644034685,19485,630,First Atlantic Bank
FIN-20485,13853,GHA-4315776082-3,6556895148,19486,785,Fidelity Bank Ghana
FIN-20486,7051,GHA-6165607089-0,4375063183471,19487,2793,Stanbic Bank Ghana
FIN-20487,7552,GHA-3738694524-9,341468027695,19488,939,First Atlantic Bank
FIN-20488,12969,GHA-1657600724-9,9440249860811,19489,734,Absa Bank Ghana
FIN-20489,2969,GHA-3270872811-1,9970278236578,19490,2211,GCB Bank
FIN-20490,3000,GHA-6251879948-3,60351389346,19491,1727,Republic Bank Ghana
FIN-20491,12655,GHA-1574444610-7,571296325303,19492,1726,Access Bank Ghana
FIN-20492,8619,GHA-0094317269-6,6862453756,19493,662,UBA Ghana
FIN-20493,6263,GHA-9601508773-4,1072563573,19494,358,Absa Bank Ghana
FIN-20494,3394,GHA-5108937659-0,259555058639,19495,795,Stanbic Bank Ghana
FIN-20495,10164,GHA-5253309992-0,89667759977,19496,431,Stanbic Bank Ghana
FIN-20496,10127,GHA-7911787088-1,286580807904,19497,922,UBA Ghana
FIN-20497,13205,GHA-0331802296-1,97391063709,19498,767,Access Bank Ghana
FIN-20498,6520,GHA-8747800915-3,7660655918,19499,1496,CalBank
FIN-20499,6864,GHA-3181494316-7,2471847985,19500,2312,Absa Bank Ghana
FIN-20500,12337,GHA-3691414551-4,8621173585,19501,1623,Ecobank Ghana
FIN-20501,8879,GHA-1350508124-9,45454040470,19502,1082,Access Bank Ghana
FIN-20502,6371,GHA-6042590675-6,60903195349,19503,1667,Fidelity Bank Ghana
FIN-20503,4728,GHA-4185009226-3,8677377143198,19504,2844,Fidelity Bank Ghana
FIN-20504,4254,GHA-1302822298-7,520439665162,19505,2168,CalBank
FIN-20505,5284,GHA-0243002594-4,2956985366856,19506,2542,GCB Bank
FIN-20506,13208,GHA-7730553812-8,2054101563,19507,1536,CalBank
FIN-20507,8299,GHA-8967326635-4,5487428120127,19508,2028,Stanbic Bank Ghana
FIN-20508,2745,GHA-7228189734-3,79046104229,19509,1932,Republic Bank Ghana
FIN-20509,5238,GHA-3559859598-8,6818782254800,19510,397,Access Bank Ghana
FIN-20510,13392,GHA-0167144808-8,87554531147,19511,2245,First Atlantic Bank
FIN-20511,11713,GHA-6738935468-9,390946420809,19512,834,CalBank
FIN-20512,4808,GHA-7036824408-5,2476254397,19513,1903,Stanbic Bank Ghana
FIN-20513,7592,GHA-6220381203-3,81657278362,19514,2420,Republic Bank Ghana
FIN-20514,7902,GHA-0816078501-5,014334779141,19515,839,UBA Ghana
FIN-20515,4344,GHA-8794952829-7,9583531662708,19516,2568,CalBank
FIN-20516,3924,GHA-4910861274-8,9346115074000,19517,2322,First Atlantic Bank
FIN-20517,4023,GHA-4447961646-1,7006453995685,19518,2355,CalBank
FIN-20518,8637,GHA-8710127545-8,7063024652008,19519,2080,Fidelity Bank Ghana
FIN-20519,9959,GHA-6212231929-1,5530951488,19520,1968,Absa Bank Ghana
FIN-20520,6847,GHA-2252781980-9,98020963258,19521,1312,UBA Ghana
FIN-20521,11208,GHA-9453722802-1,43312298104,19522,999,Ecobank Ghana
FIN-20522,12414,GHA-5380590021-4,9949840126676,19523,1772,Stanbic Bank Ghana
FIN-20523,3803,GHA-5633494790-2,4246901147,19524,869,Access Bank Ghana
FIN-20524,5573,GHA-2350762355-0,4282180156003,19525,888,Republic Bank Ghana
FIN-20525,11454,GHA-5913012139-9,6449371944,19526,2283,First Atlantic Bank
FIN-20526,8770,GHA-8202060735-3,241673582967,19527,1472,Absa Bank Ghana
FIN-20527,6661,GHA-9110845394-5,3472321607053,19528,1737,GCB Bank
FIN-20528,13034,GHA-4583967522-0,79835576441,19529,1299,Stanbic Bank Ghana
FIN-20529,14579,GHA-6983124613-8,17779165919,19530,2569,GCB Bank
FIN-20530,3181,GHA-3582486915-0,20960364012,19531,2302,First Atlantic Bank
FIN-20531,6527,GHA-2322617679-8,203469436529,19532,743,Ecobank Ghana
FIN-20532,3920,GHA-5190766359-4,0913662934,19533,518,CalBank
FIN-20533,14976,GHA-7259846922-6,503367154872,19534,653,UBA Ghana
FIN-20534,6886,GHA-3986243929-6,4301324107614,19535,1101,Republic Bank Ghana
FIN-20535,12144,GHA-0989414654-5,801990628805,19536,966,GCB Bank
FIN-20536,13307,GHA-6801716335-6,085223679669,19537,667,CalBank
FIN-20537,13300,GHA-4210075255-8,3603994099,19538,2732,CalBank
FIN-20538,10334,GHA-6026970544-6,3852838264,19539,1780,Republic Bank Ghana
FIN-20539,14079,GHA-6806685359-3,8819152448024,19540,2221,Access Bank Ghana
FIN-20540,8619,GHA-2081092563-6,21322569503,19541,2585,GCB Bank
FIN-20541,14540,GHA-4157858243-0,8026171237,19542,424,CalBank
FIN-20542,9410,GHA-0034355536-1,4948754261,19543,2014,Republic Bank Ghana
FIN-20543,2892,GHA-2318220683-0,3624801185,19544,1018,First Atlantic Bank
FIN-20544,4544,GHA-8957619540-8,54385829354,19545,2938,Absa Bank Ghana
FIN-20545,8665,GHA-3526190208-0,9883391548977,19546,1074,Stanbic Bank Ghana
FIN-20546,11287,GHA-5275323424-6,89290718534,19547,1577,Fidelity Bank Ghana
FIN-20547,4242,GHA-1129791146-4,3914349852,19548,2844,Absa Bank Ghana
FIN-20548,12773,GHA-8452662939-8,0014132770,19549,406,First Atlantic Bank
FIN-20549,6983,GHA-5431865319-7,031800609141,19550,837,GCB Bank
FIN-20550,7408,GHA-9414566525-6,3285184552003,19551,1049,Absa Bank Ghana
FIN-20551,3983,GHA-7799370536-4,3924378964,19552,883,Republic Bank Ghana
FIN-20552,6690,GHA-2356970388-3,52631631963,19553,1611,Republic Bank Ghana
FIN-20553,7398,GHA-8526809940-7,43714707984,19554,1189,Access Bank Ghana
FIN-20554,9320,GHA-5499653728-7,61526240742,19555,1020,Access Bank Ghana
FIN-20555,2709,GHA-9285882722-7,2515091400,19556,459,GCB Bank
FIN-20556,8238,GHA-0494131761-6,193197705299,19557,617,Fidelity Bank Ghana
FIN-20557,12799,GHA-6534478174-3,3731455065692,19558,898,Access Bank Ghana
FIN-20558,11564,GHA-6114283738-5,8950390953480,19559,892,UBA Ghana
FIN-20559,3566,GHA-0710374829-2,180078995380,19560,635,GCB Bank
FIN-20560,2733,GHA-7469771468-9,3858277469,19561,1010,Republic Bank Ghana
FIN-20561,13289,GHA-3723073132-9,34744695957,19562,1022,Republic Bank Ghana
FIN-20562,5509,GHA-9685092459-5,2899758532184,19563,1945,Republic Bank Ghana
FIN-20563,6365,GHA-0181413610-8,909079973353,19564,1818,Stanbic Bank Ghana
FIN-20564,2965,GHA-8268241385-7,2398628696052,19565,393,UBA Ghana
FIN-20565,6842,GHA-6301788731-6,017881099992,19566,2726,Stanbic Bank Ghana
FIN-20566,13027,GHA-2308697367-1,1327684934,19567,2740,UBA Ghana
FIN-20567,12038,GHA-2580697882-8,5856393431771,19568,2214,GCB Bank
FIN-20568,13544,GHA-9556337363-2,0689706839726,19569,443,Access Bank Ghana
FIN-20569,7303,GHA-3571869900-8,90696815568,19570,627,UBA Ghana
FIN-20570,7677,GHA-0569674180-8,2648307897657,19571,2340,Fidelity Bank Ghana
FIN-20571,4713,GHA-5956694035-7,98910670842,19572,798,Stanbic Bank Ghana
FIN-20572,10224,GHA-4829366200-1,2536809329694,19573,1310,Stanbic Bank Ghana
FIN-20573,10375,GHA-3140155134-4,21649956305,19574,2609,First Atlantic Bank
FIN-20574,6663,GHA-4028074389-8,210454444971,19575,702,Republic Bank Ghana
FIN-20575,10428,GHA-9096145578-7,6232945504082,19576,1689,Access Bank Ghana
FIN-20576,4544,GHA-5138177857-6,44068559363,19577,2074,First Atlantic Bank
FIN-20577,10174,GHA-7455526317-2,69901109166,19578,2509,CalBank
FIN-20578,5407,GHA-6643641978-2,1946563447,19579,895,CalBank
FIN-20579,9783,GHA-7789265964-5,67305161239,19580,2295,Access Bank Ghana
FIN-20580,12938,GHA-9880449847-7,754393812465,19581,624,CalBank
FIN-20581,8753,GHA-3960573838-5,1016536593,19582,1525,GCB Bank
FIN-20582,6492,GHA-3668268743-8,3830980572849,19583,533,Republic Bank Ghana
FIN-20583,10489,GHA-3738898747-3,479631967647,19584,1427,Republic Bank Ghana
FIN-20584,12146,GHA-9240036055-5,536659996157,19585,339,Republic Bank Ghana
FIN-20585,3697,GHA-6172150205-2,9510974826,19586,2571,UBA Ghana
FIN-20586,13690,GHA-8848652185-6,06041236870,19587,1565,Republic Bank Ghana
FIN-20587,11524,GHA-1906107803-2,4913194660,19588,2736,CalBank
FIN-20588,10946,GHA-1088749174-3,5583953177,19589,2804,First Atlantic Bank
FIN-20589,13169,GHA-4841452640-0,427419235316,19590,1521,UBA Ghana
FIN-20590,6631,GHA-8717459899-3,7534253220,19591,641,Absa Bank Ghana
FIN-20591,13984,GHA-3339293873-6,086208173864,19592,2284,UBA Ghana
FIN-20592,6681,GHA-1768962424-8,464993166812,19593,1142,First Atlantic Bank
FIN-20593,9260,GHA-3512597974-0,05909528193,19594,1239,UBA Ghana
FIN-20594,10796,GHA-7432046903-2,6439360855969,19595,2557,Stanbic Bank Ghana
FIN-20595,11584,GHA-1786099745-9,220797716245,19596,569,Stanbic Bank Ghana
FIN-20596,14799,GHA-9375215282-1,57969262843,19597,1896,UBA Ghana
FIN-20597,14396,GHA-4426453133-2,2816823624,19598,518,CalBank
FIN-20598,6835,GHA-0581757313-1,3213811111,19599,1675,Republic Bank Ghana
FIN-20599,6951,GHA-8893410992-6,3510602346,19600,1444,Fidelity Bank Ghana
FIN-20600,7200,GHA-0619977074-8,94938977249,19601,1293,Fidelity Bank Ghana
FIN-20601,3736,GHA-7115805144-9,726581639677,19602,657,Ecobank Ghana
FIN-20602,5932,GHA-1961691434-1,421162885538,19603,2660,Fidelity Bank Ghana
FIN-20603,7597,GHA-9999394316-9,7205995410,19604,949,CalBank
FIN-20604,8789,GHA-7425267075-6,57821977051,19605,1614,Stanbic Bank Ghana
FIN-20605,13801,GHA-6263580625-6,5524351638,19606,901,Stanbic Bank Ghana
FIN-20606,11588,GHA-7494691878-8,88562264184,19607,2489,GCB Bank
