employee_id,other_names,last_name,age,position,date_joined,phone_number,gender,employee_status,department_code,email_address
19743,Naomi Chen,Hassan,49,Executive,2021-02-04,233333046030,Female,Active,CST,Naomi.Chen.Hassan@roblox.com
19744,Ella Ananya,Campbell,42,Manager,2024-04-25,233414083478,Female,Active,HR,Ella.Ananya.Campbell@roblox.com
19745,Victoria Victoria Sophia,Kim,22,Assistant,2022-03-08,233377463116,Female,On Leave,PRD,Victoria.Victoria.Sophia.Kim@roblox.com
19746,Sophia Sophia,Okafor,37,Consultant,2025-01-24,233565517895,Female,On Leave,HR,Sophia.Sophia.Okafor@roblox.com
19747,Ananya Isabella,Boateng,28,Assistant,2016-11-06,233357900612,Female,Active,ENG,Ananya.Isabella.Boateng@roblox.com
19748,Mateo Elijah,Patel,40,Consultant,2016-11-12,233488193127,Male,Inactive,FIN,Mateo.Elijah.Patel@roblox.com
19749,Omar Kojo Liam,Hassan,44,Consultant,2019-06-16,233243571605,Male,Inactive,DAT,Omar.Kojo.Liam.Hassan@roblox.com
19750,Arjun Noah Elijah,Johnson,26,Manager,2024-12-02,233567937995,Male,Active,FIN,Arjun.Noah.Elijah.Johnson@roblox.com
19751,Noah Kwame,Khan,26,Analyst,2022-01-31,233540136606,Male,On Leave,HR,Noah.Kwame.Khan@roblox.com
19752,Ava Charlotte,Lopez,38,Manager,2022-03-12,233404854740,Female,Active,OPS,Ava.Charlotte.Lopez@roblox.com
19753,Ethan Omar,Rossi,35,Assistant,2016-08-18,233271032470,Male,Active,HR,Ethan.Omar.Rossi@roblox.com
19754,Charlotte Chiamaka Ama,Taylor,29,Consultant,2022-12-12,233547779863,Female,Active,OPS,Charlotte.Chiamaka.Ama.Taylor@roblox.com
19755,Yaw Yaw Kwame,Lee,38,Analyst,2017-09-27,233456481317,Male,Inactive,MKT,Yaw.Yaw.Kwame.Lee@roblox.com
19756,Kojo Elijah,Boateng,60,Executive,2015-03-31,233365272089,Male,On Leave,FIN,Kojo.Elijah.Boateng@roblox.com
19757,Ella Aisha Maria,Williams,30,Analyst,2017-06-09,233312477541,Female,On Leave,DAT,Ella.Aisha.Maria.Williams@roblox.com
19758,Ananya Fatima Naomi,Owusu,54,Analyst,2016-05-19,233416130853,Female,On Leave,PRD,Ananya.Fatima.Naomi.Owusu@roblox.com
19759,Michael Nathan Jean,Kim,60,Assistant,2015-03-19,233578126943,Male,Inactive,OPS,Michael.Nathan.Jean.Kim@roblox.com
19760,Lina Mia,Adjei,47,Executive,2022-06-06,233301486357,Female,Active,CST,Lina.Mia.Adjei@roblox.com
19761,Sofia Isabella Chen,Owusu,29,Developer,2022-12-01,233360489621,Female,Active,ENG,Sofia.Isabella.Chen.Owusu@roblox.com
19762,Abena Zara Sophia,Osei,28,Manager,2017-08-02,233392775041,Female,Active,DAT,Abena.Zara.Sophia.Osei@roblox.com
19763,Emily Sophia,Kim,38,Developer,2024-10-05,233597800995,Female,Active,CST,Emily.Sophia.Kim@roblox.com
19764,Sakura Sofia Naomi,Patel,25,Assistant,2019-03-02,233264123094,Female,Inactive,OPS,Sakura.Sofia.Naomi.Patel@roblox.com
19765,Ananya Hannah Aisha,Hassan,53,Analyst,2022-08-31,233240894934,Female,On Leave,ENG,Ananya.Hannah.Aisha.Hassan@roblox.com
19766,Emily Sakura,Boateng,33,Assistant,2019-08-23,233242509491,Female,On Leave,PRD,Emily.Sakura.Boateng@roblox.com
19767,Sebastian Jean Mohammed,Boateng,54,Manager,2021-01-01,233317682765,Male,Active,CST,Sebastian.Jean.Mohammed.Boateng@roblox.com
19768,Nathan Omar Arjun,Silva,42,Consultant,2020-08-01,233324621238,Male,Active,HR,Nathan.Omar.Arjun.Silva@roblox.com
19769,Isabella Sakura Fatima,Adjei,39,Assistant,2019-01-14,233592782027,Female,Inactive,ENG,Isabella.Sakura.Fatima.Adjei@roblox.com
19770,Isabella Hannah,Adjei,56,Manager,2020-12-09,233347591437,Female,Inactive,DAT,Isabella.Hannah.Adjei@roblox.com
19771,Lina Chiamaka Ananya,Garcia,25,Executive,2023-08-06,233461926460,Female,On Leave,FIN,Lina.Chiamaka.Ananya.Garcia@roblox.com
19772,Zara Fatima Ananya,Mensah,47,Manager,2022-06-04,233591363282,Female,On Leave,MKT,Zara.Fatima.Ananya.Mensah@roblox.com
19773,Mia Ava Ava,Schmidt,22,Manager,2020-12-30,233254335394,Female,On Leave,MKT,Mia.Ava.Ava.Schmidt@roblox.com
19774,Ethan Elijah Daniel,Campbell,59,Assistant,2020-02-19,233411862133,Male,Active,OPS,Ethan.Elijah.Daniel.Campbell@roblox.com
19775,Lina Zara Maria,Khan,34,Developer,2018-10-09,233430430761,Female,Active,OPS,Lina.Zara.Maria.Khan@roblox.com
19776,Adwoa Sakura,Martinez,51,Developer,2021-09-08,233423020945,Female,Inactive,FIN,Adwoa.Sakura.Martinez@roblox.com
19777,Daniel Ethan,Rossi,51,Consultant,2023-01-05,233473032011,Male,On Leave,HR,Daniel.Ethan.Rossi@roblox.com
19778,Emily Akosua,Dubois,35,Developer,2023-06-19,233329259305,Female,Active,HR,Emily.Akosua.Dubois@roblox.com
19779,Isabella Ella,Martinez,42,Manager,2016-04-03,233588666541,Female,Inactive,FIN,Isabella.Ella.Martinez@roblox.com
19780,Elijah Liam,Dubois,26,Manager,2016-06-16,233344941671,Male,Active,CST,Elijah.Liam.Dubois@roblox.com
19781,Jean Kwame,Ivanov,45,Assistant,2019-09-05,233366083844,Male,Inactive,DAT,Jean.Kwame.Ivanov@roblox.com
19782,Mia Emily,Taylor,43,Assistant,2016-09-18,233337379744,Female,Active,HR,Mia.Emily.Taylor@roblox.com
19783,Fatima Olivia Aisha,Schmidt,37,Consultant,2016-03-29,233453238072,Female,On Leave,PRD,Fatima.Olivia.Aisha.Schmidt@roblox.com
19784,Chen Ella,Mensah,38,Manager,2019-09-10,233317051400,Female,Active,OPS,Chen.Ella.Mensah@roblox.com
19785,Isabella Ananya,Brown,36,Analyst,2022-08-07,233375339518,Female,On Leave,PRD,Isabella.Ananya.Brown@roblox.com
19786,Kwame Kofi Samuel,Mensah,27,Analyst,2018-01-08,233303684105,Male,On Leave,MKT,Kwame.Kofi.Samuel.Mensah@roblox.com
19787,Wei Noah,Owusu,32,Consultant,2025-01-12,233378302582,Male,On Leave,CST,Wei.Noah.Owusu@roblox.com
19788,Sophia Mia Fatima,Martinez,41,Executive,2024-04-25,233438256046,Female,Inactive,PRD,Sophia.Mia.Fatima.Martinez@roblox.com
19789,Wei Nathan Yusuf,Garcia,52,Developer,2015-03-11,233484701811,Male,On Leave,HR,Wei.Nathan.Yusuf.Garcia@roblox.com
19790,Kofi Omar,Owusu,35,Analyst,2022-07-22,233416206290,Male,On Leave,CST,Kofi.Omar.Owusu@roblox.com
19791,Noah Hiroshi Michael,Johnson,50,Analyst,2021-04-25,233240445001,Male,Active,OPS,Noah.Hiroshi.Michael.Johnson@roblox.com
19792,Hiroshi Liam Samuel,Garcia,30,Consultant,2017-05-19,233221466647,Male,Inactive,ENG,Hiroshi.Liam.Samuel.Garcia@roblox.com
19793,David Arjun Elijah,Johnson,47,Analyst,2020-07-07,233428014748,Male,On Leave,OPS,David.Arjun.Elijah.Johnson@roblox.com
19794,Sophia Sofia Ama,Hassan,54,Developer,2024-03-01,233564644226,Female,Active,DAT,Sophia.Sofia.Ama.Hassan@roblox.com
19795,Victoria Fatima,Boateng,55,Developer,2023-08-16,233453851022,Female,Active,OPS,Victoria.Fatima.Boateng@roblox.com
19796,Michael Samuel Omar,Johnson,43,Manager,2016-03-11,233500633342,Male,Inactive,PRD,Michael.Samuel.Omar.Johnson@roblox.com
19797,Ama Chiamaka Aisha,Kim,27,Executive,2023-06-15,233555831153,Female,Inactive,OPS,Ama.Chiamaka.Aisha.Kim@roblox.com
19798,Kwame Yaw,Boateng,42,Manager,2019-12-31,233204607122,Male,On Leave,ENG,Kwame.Yaw.Boateng@roblox.com
19799,Yusuf Mateo,Taylor,59,Manager,2020-02-14,233583279544,Male,Active,DAT,Yusuf.Mateo.Taylor@roblox.com
19800,Lina Chen,Ivanov,52,Developer,2018-06-24,233559994815,Female,On Leave,PRD,Lina.Chen.Ivanov@roblox.com
19801,Maria Ella,Ivanov,40,Executive,2018-05-28,233395700815,Female,Active,DAT,Maria.Ella.Ivanov@roblox.com
19802,Arjun Michael Daniel,Owusu,22,Developer,2019-02-14,233469823136,Male,Active,HR,Arjun.Michael.Daniel.Owusu@roblox.com
19803,Alexander Mateo David,Boateng,60,Assistant,2015-09-21,233598762769,Male,Inactive,OPS,Alexander.Mateo.David.Boateng@roblox.com
19804,Ella Fatima Victoria,Rossi,38,Assistant,2019-12-06,233505367265,Female,Active,MKT,Ella.Fatima.Victoria.Rossi@roblox.com
19805,Kwame Mateo,Kim,50,Executive,2018-05-25,233499878745,Male,Inactive,ENG,Kwame.Mateo.Kim@roblox.com
19806,Kofi Luca,Dubois,39,Manager,2015-11-25,233363958961,Male,On Leave,OPS,Kofi.Luca.Dubois@roblox.com
19807,Naomi Ananya Ava,Campbell,25,Manager,2023-10-14,233326223907,Female,Active,HR,Naomi.Ananya.Ava.Campbell@roblox.com
19808,Kojo Luca Omar,Boateng,42,Consultant,2021-03-15,233464594520,Male,Active,OPS,Kojo.Luca.Omar.Boateng@roblox.com
19809,Elijah Liam Wei,Patel,60,Developer,2015-08-10,233396206657,Male,Active,DAT,Elijah.Liam.Wei.Patel@roblox.com
19810,Elijah Carlos Yusuf,Brown,51,Consultant,2023-11-17,233301625439,Male,Inactive,PRD,Elijah.Carlos.Yusuf.Brown@roblox.com
19811,Naomi Victoria,Schmidt,54,Executive,2019-11-13,233587448266,Female,Active,ENG,Naomi.Victoria.Schmidt@roblox.com
19812,Adwoa Olivia,Okafor,55,Consultant,2022-05-20,233572851734,Female,Active,ENG,Adwoa.Olivia.Okafor@roblox.com
19813,Arjun Elijah Carlos,Martinez,47,Executive,2021-08-08,233338354862,Male,Active,MKT,Arjun.Elijah.Carlos.Martinez@roblox.com
19814,Samuel Liam Jean,Kim,34,Executive,2021-08-17,233333316251,Male,Active,ENG,Samuel.Liam.Jean.Kim@roblox.com
19815,Olivia Sofia Zara,Lopez,44,Manager,2021-04-01,233542688691,Female,Inactive,DAT,Olivia.Sofia.Zara.Lopez@roblox.com
19816,Yusuf Isaac Luca,Badu,28,Assistant,2024-06-07,233395997713,Male,On Leave,FIN,Yusuf.Isaac.Luca.Badu@roblox.com
19817,Grace Chen,Anderson,40,Analyst,2021-03-11,233503683398,Female,Inactive,HR,Grace.Chen.Anderson@roblox.com
19818,Kofi Michael Mohammed,Hassan,37,Analyst,2024-01-16,233479570083,Male,Inactive,MKT,Kofi.Michael.Mohammed.Hassan@roblox.com
19819,Olivia Fatima,Lopez,54,Analyst,2018-05-29,233334619481,Female,Active,PRD,Olivia.Fatima.Lopez@roblox.com
19820,Jean Kwame,Anderson,59,Assistant,2017-07-05,233219644979,Male,Active,MKT,Jean.Kwame.Anderson@roblox.com
19821,David Mateo Jean,Badu,41,Analyst,2019-10-14,233347711452,Male,Active,HR,David.Mateo.Jean.Badu@roblox.com
19822,Sophia Zara Maria,Schmidt,48,Analyst,2023-07-15,233260306668,Female,Inactive,MKT,Sophia.Zara.Maria.Schmidt@roblox.com
19823,Kwame Kofi Daniel,Mensah,51,Manager,2018-06-26,233561423380,Male,Inactive,MKT,Kwame.Kofi.Daniel.Mensah@roblox.com
19824,Michael Yaw,Garcia,36,Executive,2022-12-07,233337480986,Male,Active,MKT,Michael.Yaw.Garcia@roblox.com
19825,Emily Zara,Martinez,25,Executive,2015-11-21,233542829334,Female,Active,HR,Emily.Zara.Martinez@roblox.com
19826,Charlotte Abena Hannah,Badu,27,Analyst,2016-06-01,233298594718,Female,On Leave,DAT,Charlotte.Abena.Hannah.Badu@roblox.com
19827,Olivia Charlotte,Martinez,35,Analyst,2021-05-06,233465029462,Female,Inactive,CST,Olivia.Charlotte.Martinez@roblox.com
19828,Michael Samuel Sebastian,Nguyen,47,Manager,2016-04-29,233455386907,Male,Inactive,HR,Michael.Samuel.Sebastian.Nguyen@roblox.com
19829,Sebastian Andres,Martinez,29,Analyst,2019-10-07,233529025541,Male,On Leave,MKT,Sebastian.Andres.Martinez@roblox.com
19830,Sakura Emily Charlotte,Kim,45,Consultant,2021-02-23,233480261533,Female,Active,ENG,Sakura.Emily.Charlotte.Kim@roblox.com
19831,Victoria Maria Mia,Anderson,34,Analyst,2016-05-23,233264399176,Female,Active,FIN,Victoria.Maria.Mia.Anderson@roblox.com
19832,Zara Adwoa Chen,Owusu,49,Executive,2015-11-15,233331220880,Female,Active,FIN,Zara.Adwoa.Chen.Owusu@roblox.com
19833,Ethan Luca,Dubois,29,Developer,2017-05-21,233521273859,Male,Inactive,PRD,Ethan.Luca.Dubois@roblox.com
19834,Sophia Lina Zara,Lopez,53,Developer,2024-12-10,233536031992,Female,On Leave,PRD,Sophia.Lina.Zara.Lopez@roblox.com
19835,Akosua Hannah Fatima,Badu,25,Executive,2016-12-15,233230441166,Female,Inactive,FIN,Akosua.Hannah.Fatima.Badu@roblox.com
19836,Ella Charlotte,Campbell,42,Manager,2019-07-02,233329068578,Female,On Leave,FIN,Ella.Charlotte.Campbell@roblox.com
19837,Yaw Omar Arjun,Badu,56,Analyst,2020-07-06,233389394794,Male,Inactive,OPS,Yaw.Omar.Arjun.Badu@roblox.com
19838,Emily Fatima Olivia,Taylor,60,Assistant,2023-05-28,233360759422,Female,Active,MKT,Emily.Fatima.Olivia.Taylor@roblox.com
19839,Hannah Ananya Isabella,Owusu,22,Assistant,2016-11-12,233383927358,Female,On Leave,ENG,Hannah.Ananya.Isabella.Owusu@roblox.com
19840,Luca Yusuf David,Okafor,29,Executive,2020-06-19,233526895271,Male,Active,FIN,Luca.Yusuf.David.Okafor@roblox.com
19841,Mia Hannah,Hassan,31,Assistant,2015-05-30,233288444036,Female,Active,PRD,Mia.Hannah.Hassan@roblox.com
19842,Wei Sebastian,Okafor,33,Consultant,2024-08-10,233305722438,Male,Inactive,FIN,Wei.Sebastian.Okafor@roblox.com
19843,Kojo Michael,Taylor,27,Executive,2021-05-28,233491589659,Male,Inactive,FIN,Kojo.Michael.Taylor@roblox.com
19844,Zara Akosua Emily,Kim,53,Manager,2016-12-26,233496688670,Female,On Leave,ENG,Zara.Akosua.Emily.Kim@roblox.com
19845,Jean Mateo,Patel,35,Developer,2021-10-13,233484034920,Male,Active,OPS,Jean.Mateo.Patel@roblox.com
19846,Kojo Elijah Carlos,Owusu,25,Assistant,2024-04-09,233298494776,Male,Active,DAT,Kojo.Elijah.Carlos.Owusu@roblox.com
19847,Alexander Kojo Michael,Campbell,35,Analyst,2017-02-26,233508097801,Male,Inactive,FIN,Alexander.Kojo.Michael.Campbell@roblox.com
19848,Andres Isaac Kojo,Anderson,36,Manager,2019-06-21,233319205805,Male,On Leave,FIN,Andres.Isaac.Kojo.Anderson@roblox.com
19849,Isabella Emily Isabella,Johnson,58,Consultant,2024-11-06,233498457438,Female,Active,MKT,Isabella.Emily.Isabella.Johnson@roblox.com
19850,Zara Sakura,Taylor,36,Executive,2018-07-16,233308205675,Female,On Leave,FIN,Zara.Sakura.Taylor@roblox.com
19851,Olivia Isabella,Schmidt,41,Executive,2024-01-22,233516090371,Female,Inactive,HR,Olivia.Isabella.Schmidt@roblox.com
19852,Daniel Alexander David,Dubois,22,Analyst,2017-01-22,233548703142,Male,Inactive,MKT,Daniel.Alexander.David.Dubois@roblox.com
19853,Ethan Isaac Yaw,Khan,54,Consultant,2015-12-19,233365428236,Male,Active,DAT,Ethan.Isaac.Yaw.Khan@roblox.com
19854,Yaw David Yusuf,Hassan,38,Consultant,2019-06-29,233481460917,Male,Inactive,MKT,Yaw.David.Yusuf.Hassan@roblox.com
19855,Jean Carlos Hiroshi,Lee,59,Developer,2021-07-17,233340107188,Male,On Leave,DAT,Jean.Carlos.Hiroshi.Lee@roblox.com
19856,Olivia Grace Hannah,Martinez,49,Manager,2020-06-16,233249958882,Female,Active,ENG,Olivia.Grace.Hannah.Martinez@roblox.com
19857,Luca David,Osei,30,Manager,2016-06-07,233433734361,Male,On Leave,OPS,Luca.David.Osei@roblox.com
19858,Chiamaka Mia,Rossi,26,Developer,2019-01-10,233317451373,Female,On Leave,MKT,Chiamaka.Mia.Rossi@roblox.com
19859,Abena Fatima,Hassan,60,Manager,2022-03-24,233363495090,Female,Active,CST,Abena.Fatima.Hassan@roblox.com
19860,Liam Kojo,Garcia,25,Developer,2019-09-30,233222889505,Male,Active,OPS,Liam.Kojo.Garcia@roblox.com
19861,Sophia Sakura Adwoa,Johnson,28,Consultant,2019-12-28,233315937880,Female,On Leave,PRD,Sophia.Sakura.Adwoa.Johnson@roblox.com
19862,Naomi Aisha Sofia,Badu,37,Manager,2021-03-19,233507235383,Female,Active,HR,Naomi.Aisha.Sofia.Badu@roblox.com
19863,Naomi Abena Emily,Williams,60,Analyst,2019-05-31,233353668274,Female,Inactive,HR,Naomi.Abena.Emily.Williams@roblox.com
19864,Ava Ananya Sophia,Rossi,40,Consultant,2016-07-25,233321017873,Female,Inactive,CST,Ava.Ananya.Sophia.Rossi@roblox.com
19865,Sakura Victoria Sakura,Patel,41,Developer,2016-09-19,233317418319,Female,Inactive,FIN,Sakura.Victoria.Sakura.Patel@roblox.com
19866,Ava Maria,Adjei,44,Consultant,2020-05-03,233325663378,Female,On Leave,DAT,Ava.Maria.Adjei@roblox.com
19867,Lina Maria Ava,Khan,27,Executive,2016-02-04,233395692635,Female,On Leave,OPS,Lina.Maria.Ava.Khan@roblox.com
19868,Adwoa Emily Sophia,Silva,57,Consultant,2021-03-30,233396943931,Female,Active,CST,Adwoa.Emily.Sophia.Silva@roblox.com
19869,Ananya Chen,Nguyen,46,Manager,2023-01-03,233309489441,Female,Active,OPS,Ananya.Chen.Nguyen@roblox.com
19870,Mia Chiamaka Abena,Hassan,35,Analyst,2024-11-06,233367348213,Female,Inactive,DAT,Mia.Chiamaka.Abena.Hassan@roblox.com
19871,Isaac Hiroshi,Rossi,60,Analyst,2020-05-23,233446837100,Male,Active,HR,Isaac.Hiroshi.Rossi@roblox.com
19872,Wei Arjun Kojo,Campbell,22,Executive,2022-08-30,233292883127,Male,Active,CST,Wei.Arjun.Kojo.Campbell@roblox.com
19873,Ananya Ella Mia,Okafor,40,Consultant,2021-07-23,233467511854,Female,On Leave,OPS,Ananya.Ella.Mia.Okafor@roblox.com
19874,Mateo Hiroshi,Williams,57,Consultant,2015-08-11,233517712062,Male,Active,PRD,Mateo.Hiroshi.Williams@roblox.com
19875,Elijah Wei Wei,Kim,30,Manager,2017-08-21,233250170864,Male,Active,OPS,Elijah.Wei.Wei.Kim@roblox.com
19876,Lina Sophia Isabella,Taylor,42,Executive,2023-06-07,233340364726,Female,On Leave,MKT,Lina.Sophia.Isabella.Taylor@roblox.com
19877,Jean Ethan Sebastian,Boateng,55,Assistant,2019-08-20,233533427455,Male,On Leave,HR,Jean.Ethan.Sebastian.Boateng@roblox.com
19878,Sofia Olivia Zara,Patel,40,Assistant,2020-08-15,233491192436,Female,On Leave,MKT,Sofia.Olivia.Zara.Patel@roblox.com
19879,Akosua Emily Adwoa,Campbell,26,Manager,2017-05-09,233530360827,Female,On Leave,CST,Akosua.Emily.Adwoa.Campbell@roblox.com
19880,Sakura Abena,Osei,45,Consultant,2020-03-05,233274413584,Female,Active,ENG,Sakura.Abena.Osei@roblox.com
19881,Elijah Omar,Lopez,57,Executive,2023-01-31,233287131587,Male,Active,PRD,Elijah.Omar.Lopez@roblox.com
19882,Hannah Mia,Dubois,22,Assistant,2022-12-15,233282708186,Female,Active,MKT,Hannah.Mia.Dubois@roblox.com
19883,Lina Sakura Emily,Johnson,33,Developer,2023-08-04,233281885886,Female,Active,ENG,Lina.Sakura.Emily.Johnson@roblox.com
19884,Sakura Grace Chiamaka,Anderson,23,Manager,2017-10-02,233385866084,Female,Inactive,ENG,Sakura.Grace.Chiamaka.Anderson@roblox.com
19885,Kojo Andres Daniel,Badu,36,Assistant,2022-11-17,233594998645,Male,Active,PRD,Kojo.Andres.Daniel.Badu@roblox.com
19886,Hiroshi Elijah,Ivanov,41,Executive,2020-08-11,233430970868,Male,Inactive,OPS,Hiroshi.Elijah.Ivanov@roblox.com
19887,Olivia Adwoa,Silva,34,Consultant,2022-09-30,233358955879,Female,Inactive,CST,Olivia.Adwoa.Silva@roblox.com
19888,Charlotte Naomi Maria,Kim,26,Executive,2021-09-28,233283555891,Female,Active,MKT,Charlotte.Naomi.Maria.Kim@roblox.com
19889,Elijah Mohammed,Anderson,56,Analyst,2020-06-27,233324274617,Male,Inactive,OPS,Elijah.Mohammed.Anderson@roblox.com
19890,Abena Ama Fatima,Patel,27,Executive,2016-03-15,233426640624,Female,Inactive,HR,Abena.Ama.Fatima.Patel@roblox.com
19891,Grace Mia,Williams,36,Executive,2021-07-24,233586561761,Female,Inactive,CST,Grace.Mia.Williams@roblox.com
19892,Sebastian Kwame,Adjei,33,Executive,2019-06-29,233559673475,Male,Active,OPS,Sebastian.Kwame.Adjei@roblox.com
19893,Yusuf Noah Carlos,Williams,49,Consultant,2015-09-05,233364470203,Male,Inactive,ENG,Yusuf.Noah.Carlos.Williams@roblox.com
19894,Ananya Lina Fatima,Owusu,30,Analyst,2015-11-24,233448108340,Female,On Leave,MKT,Ananya.Lina.Fatima.Owusu@roblox.com
19895,Alexander Yaw,Lopez,52,Developer,2015-12-12,233310136028,Male,Inactive,CST,Alexander.Yaw.Lopez@roblox.com
19896,Nathan Liam,Silva,45,Analyst,2021-03-01,233518206740,Male,Active,DAT,Nathan.Liam.Silva@roblox.com
19897,Michael David Nathan,Boateng,34,Analyst,2023-10-16,233328951408,Male,Active,HR,Michael.David.Nathan.Boateng@roblox.com
19898,Zara Ananya Lina,Badu,24,Assistant,2017-06-27,233359294231,Female,Active,OPS,Zara.Ananya.Lina.Badu@roblox.com
19899,Liam Liam Noah,Kim,59,Developer,2020-03-24,233514127593,Male,Inactive,HR,Liam.Liam.Noah.Kim@roblox.com
19900,Ethan Mohammed David,Anderson,45,Developer,2018-01-02,233496228016,Male,Active,OPS,Ethan.Mohammed.David.Anderson@roblox.com
19901,Hiroshi Liam Omar,Taylor,53,Manager,2023-01-08,233423654647,Male,Active,PRD,Hiroshi.Liam.Omar.Taylor@roblox.com
19902,Sophia Lina,Ivanov,31,Developer,2018-03-14,233335173292,Female,On Leave,MKT,Sophia.Lina.Ivanov@roblox.com
19903,Fatima Sakura Zara,Lopez,52,Analyst,2017-02-12,233399790723,Female,Inactive,DAT,Fatima.Sakura.Zara.Lopez@roblox.com
19904,Michael Arjun Michael,Kim,56,Consultant,2018-02-26,233226734771,Male,On Leave,HR,Michael.Arjun.Michael.Kim@roblox.com
19905,Michael Sebastian Sebastian,Schmidt,35,Consultant,2023-07-31,233478694219,Male,Active,HR,Michael.Sebastian.Sebastian.Schmidt@roblox.com
19906,Nathan Kojo Liam,Mensah,50,Developer,2022-12-26,233591774991,Male,Active,OPS,Nathan.Kojo.Liam.Mensah@roblox.com
19907,Mia Emily Victoria,Kim,28,Manager,2019-09-28,233575052271,Female,Inactive,CST,Mia.Emily.Victoria.Kim@roblox.com
19908,Kofi Daniel Isaac,Campbell,38,Assistant,2021-11-20,233461318954,Male,On Leave,ENG,Kofi.Daniel.Isaac.Campbell@roblox.com
19909,Fatima Grace Ava,Johnson,31,Consultant,2023-05-12,233238914696,Female,Active,DAT,Fatima.Grace.Ava.Johnson@roblox.com
19910,Kwame Arjun,Silva,54,Developer,2017-01-02,233442310614,Male,On Leave,HR,Kwame.Arjun.Silva@roblox.com
19911,Hannah Mia Charlotte,Brown,25,Assistant,2020-06-19,233565139964,Female,On Leave,FIN,Hannah.Mia.Charlotte.Brown@roblox.com
19912,Jean Mateo Arjun,Khan,31,Manager,2022-05-09,233399472608,Male,On Leave,HR,Jean.Mateo.Arjun.Khan@roblox.com
19913,Hiroshi Jean Mateo,Dubois,55,Assistant,2017-04-18,233550681425,Male,Active,OPS,Hiroshi.Jean.Mateo.Dubois@roblox.com
19914,Wei Alexander Andres,Adjei,39,Manager,2020-06-18,233287524162,Male,Inactive,CST,Wei.Alexander.Andres.Adjei@roblox.com
19915,Sophia Sofia,Anderson,30,Manager,2018-09-12,233304417043,Female,Active,DAT,Sophia.Sofia.Anderson@roblox.com
19916,Samuel Arjun Noah,Campbell,40,Manager,2018-12-11,233346052894,Male,On Leave,MKT,Samuel.Arjun.Noah.Campbell@roblox.com
19917,Emily Ananya Maria,Adjei,53,Developer,2019-10-22,233488368847,Female,Inactive,HR,Emily.Ananya.Maria.Adjei@roblox.com
19918,Olivia Naomi,Okafor,38,Analyst,2022-06-12,233237235257,Female,Inactive,HR,Olivia.Naomi.Okafor@roblox.com
19919,Emily Fatima Grace,Mensah,26,Consultant,2020-10-05,233228126914,Female,Inactive,DAT,Emily.Fatima.Grace.Mensah@roblox.com
19920,Elijah Samuel Kojo,Campbell,40,Assistant,2018-02-10,233440602699,Male,Active,MKT,Elijah.Samuel.Kojo.Campbell@roblox.com
19921,David Liam,Patel,37,Analyst,2021-02-27,233594703589,Male,On Leave,FIN,David.Liam.Patel@roblox.com
19922,David Andres Elijah,Patel,24,Developer,2019-06-10,233534104044,Male,On Leave,OPS,David.Andres.Elijah.Patel@roblox.com
19923,Liam Yaw,Dubois,25,Developer,2024-03-31,233206217823,Male,On Leave,ENG,Liam.Yaw.Dubois@roblox.com
19924,Noah Nathan Ethan,Osei,29,Analyst,2024-09-28,233341087479,Male,Inactive,PRD,Noah.Nathan.Ethan.Osei@roblox.com
19925,Zara Adwoa,Smith,25,Developer,2020-10-14,233223812598,Female,Inactive,CST,Zara.Adwoa.Smith@roblox.com
19926,Arjun Carlos Wei,Campbell,33,Executive,2019-04-26,233525679064,Male,Active,CST,Arjun.Carlos.Wei.Campbell@roblox.com
19927,Ethan Noah Kojo,Nguyen,52,Developer,2023-03-01,233381204386,Male,Active,MKT,Ethan.Noah.Kojo.Nguyen@roblox.com
19928,Mohammed Kofi,Kim,49,Consultant,2015-11-04,233407242430,Male,Active,CST,Mohammed.Kofi.Kim@roblox.com
